Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"06037217200","Census Tract 2172, Los Angeles County, California","ca","140","00",,,,"06","037",,,"217200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037217200","Census Tract 2172",,,,3976,194,47,199,103,265,695,671,673,366,568,177,18,4.88,1.18,5.01,2.59,6.66,17.48,16.88,16.93,9.21,14.29,4.45,0.45
"06037218110","Census Tract 2181.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218110","Census Tract 2181.10",,,,3167,75,110,257,234,218,599,567,395,313,296,74,29,2.37,3.47,8.11,7.39,6.88,18.91,17.9,12.47,9.88,9.35,2.34,0.92
"06037218120","Census Tract 2181.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218120","Census Tract 2181.20",,,,3571,293,273,237,93,295,606,571,360,338,350,99,56,8.2,7.64,6.64,2.6,8.26,16.97,15.99,10.08,9.47,9.8,2.77,1.57
"06037218210","Census Tract 2182.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218210",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218210","Census Tract 2182.10",,,,4124,112,184,230,165,438,848,787,501,496,240,86,37,2.72,4.46,5.58,4,10.62,20.56,19.08,12.15,12.03,5.82,2.09,0.9
"06037218220","Census Tract 2182.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218220",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218220","Census Tract 2182.20",,,,4042,255,189,143,38,340,592,688,572,587,325,159,154,6.31,4.68,3.54,0.94,8.41,14.65,17.02,14.15,14.52,8.04,3.93,3.81
"06037218300","Census Tract 2183, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218300","Census Tract 2183",,,,4811,259,86,79,115,381,1415,832,528,586,331,144,55,5.38,1.79,1.64,2.39,7.92,29.41,17.29,10.97,12.18,6.88,2.99,1.14
"06037218400","Census Tract 2184, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218400","Census Tract 2184",,,,3996,210,169,251,169,484,1017,416,412,489,264,79,36,5.26,4.23,6.28,4.23,12.11,25.45,10.41,10.31,12.24,6.61,1.98,0.9
"06037218500","Census Tract 2185, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218500","Census Tract 2185",,,,2739,73,140,163,120,252,530,488,370,271,180,107,45,2.67,5.11,5.95,4.38,9.2,19.35,17.82,13.51,9.89,6.57,3.91,1.64
"06037218600","Census Tract 2186, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218600","Census Tract 2186",,,,3129,188,217,133,104,206,698,578,341,243,250,122,49,6.01,6.94,4.25,3.32,6.58,22.31,18.47,10.9,7.77,7.99,3.9,1.57
"06037218701","Census Tract 2187.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218701","Census Tract 2187.01",,,,1880,67,110,36,62,199,365,165,218,369,137,93,59,3.56,5.85,1.91,3.3,10.59,19.41,8.78,11.6,19.63,7.29,4.95,3.14
"06037218702","Census Tract 2187.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218702","Census Tract 2187.02",,,,2705,162,195,214,138,370,443,320,275,313,229,42,4,5.99,7.21,7.91,5.1,13.68,16.38,11.83,10.17,11.57,8.47,1.55,0.15
"06037218800","Census Tract 2188, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218800","Census Tract 2188",,,,2732,193,152,212,100,142,368,463,254,327,449,15,57,7.06,5.56,7.76,3.66,5.2,13.47,16.95,9.3,11.97,16.43,0.55,2.09
"06037218900","Census Tract 2189, Los Angeles County, California","ca","140","00",,,,"06","037",,,"218900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037218900","Census Tract 2189",,,,5444,450,343,311,109,551,1148,753,563,489,642,85,0,8.27,6.3,5.71,2,10.12,21.09,13.83,10.34,8.98,11.79,1.56,0
"06037219010","Census Tract 2190.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219010","Census Tract 2190.10",,,,3214,143,127,150,131,345,513,436,376,456,301,198,38,4.45,3.95,4.67,4.08,10.73,15.96,13.57,11.7,14.19,9.37,6.16,1.18
"06037219020","Census Tract 2190.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219020",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219020","Census Tract 2190.20",,,,4326,269,400,282,238,473,576,532,551,517,305,148,35,6.22,9.25,6.52,5.5,10.93,13.31,12.3,12.74,11.95,7.05,3.42,0.81
"06037219300","Census Tract 2193, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219300","Census Tract 2193",,,,3772,128,243,388,170,219,634,543,558,524,196,113,56,3.39,6.44,10.29,4.51,5.81,16.81,14.4,14.79,13.89,5.2,3,1.48
"06037219500","Census Tract 2195, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219500","Census Tract 2195",,,,1965,92,111,122,74,92,218,258,348,217,217,109,107,4.68,5.65,6.21,3.77,4.68,11.09,13.13,17.71,11.04,11.04,5.55,5.45
"06037219700","Census Tract 2197, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219700","Census Tract 2197",,,,4198,254,107,309,141,657,837,682,370,414,363,48,16,6.05,2.55,7.36,3.36,15.65,19.94,16.25,8.81,9.86,8.65,1.14,0.38
"06037219800","Census Tract 2198, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219800","Census Tract 2198",,,,3033,165,220,182,97,289,491,473,420,377,229,46,44,5.44,7.25,6,3.2,9.53,16.19,15.6,13.85,12.43,7.55,1.52,1.45
"06037219901","Census Tract 2199.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219901","Census Tract 2199.01",,,,5206,257,407,543,257,334,1382,802,480,497,111,100,36,4.94,7.82,10.43,4.94,6.42,26.55,15.41,9.22,9.55,2.13,1.92,0.69
"06037219902","Census Tract 2199.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"219902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037219902","Census Tract 2199.02",,,,3509,102,167,182,87,169,951,468,520,500,203,77,83,2.91,4.76,5.19,2.48,4.82,27.1,13.34,14.82,14.25,5.79,2.19,2.37
"06037220000","Census Tract 2200, Los Angeles County, California","ca","140","00",,,,"06","037",,,"220000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037220000","Census Tract 2200",,,,4505,26,362,257,199,158,915,988,395,431,630,141,3,0.58,8.04,5.7,4.42,3.51,20.31,21.93,8.77,9.57,13.98,3.13,0.07
"06037220100","Census Tract 2201, Los Angeles County, California","ca","140","00",,,,"06","037",,,"220100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037220100","Census Tract 2201",,,,2463,123,78,199,114,95,182,342,467,391,161,104,207,4.99,3.17,8.08,4.63,3.86,7.39,13.89,18.96,15.87,6.54,4.22,8.4
"06037221110","Census Tract 2211.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221110","Census Tract 2211.10",,,,3037,115,144,126,188,159,409,627,421,353,263,224,8,3.79,4.74,4.15,6.19,5.24,13.47,20.65,13.86,11.62,8.66,7.38,0.26
"06037221120","Census Tract 2211.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221120","Census Tract 2211.20",,,,2946,147,215,254,154,286,528,366,338,347,200,76,35,4.99,7.3,8.62,5.23,9.71,17.92,12.42,11.47,11.78,6.79,2.58,1.19
"06037221210","Census Tract 2212.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221210",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221210","Census Tract 2212.10",,,,2945,135,219,136,69,224,601,417,476,334,151,106,77,4.58,7.44,4.62,2.34,7.61,20.41,14.16,16.16,11.34,5.13,3.6,2.61
"06037221220","Census Tract 2212.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221220",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221220","Census Tract 2212.20",,,,2752,91,155,115,87,376,540,345,375,318,204,141,5,3.31,5.63,4.18,3.16,13.66,19.62,12.54,13.63,11.56,7.41,5.12,0.18
"06037221302","Census Tract 2213.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221302","Census Tract 2213.02",,,,3259,154,101,253,153,287,355,569,446,489,259,111,82,4.73,3.1,7.76,4.69,8.81,10.89,17.46,13.69,15,7.95,3.41,2.52
"06037221303","Census Tract 2213.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221303","Census Tract 2213.03",,,,2531,174,191,168,92,306,419,301,417,216,125,61,61,6.87,7.55,6.64,3.63,12.09,16.55,11.89,16.48,8.53,4.94,2.41,2.41
"06037221304","Census Tract 2213.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221304","Census Tract 2213.04",,,,3707,274,297,301,71,286,579,653,371,362,236,67,210,7.39,8.01,8.12,1.92,7.72,15.62,17.62,10.01,9.77,6.37,1.81,5.66
"06037221401","Census Tract 2214.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221401","Census Tract 2214.01",,,,2965,6,33,127,82,330,481,232,348,521,385,195,225,0.2,1.11,4.28,2.77,11.13,16.22,7.82,11.74,17.57,12.98,6.58,7.59
"06037221402","Census Tract 2214.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221402","Census Tract 2214.02",,,,2965,167,194,57,122,268,378,429,331,362,281,276,100,5.63,6.54,1.92,4.11,9.04,12.75,14.47,11.16,12.21,9.48,9.31,3.37
"06037221500","Census Tract 2215, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221500","Census Tract 2215",,,,3527,186,241,118,88,293,620,410,360,539,313,235,124,5.27,6.83,3.35,2.5,8.31,17.58,11.62,10.21,15.28,8.87,6.66,3.52
"06037221601","Census Tract 2216.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221601","Census Tract 2216.01",,,,3264,126,113,198,136,535,494,527,350,436,288,43,18,3.86,3.46,6.07,4.17,16.39,15.13,16.15,10.72,13.36,8.82,1.32,0.55
"06037221602","Census Tract 2216.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221602","Census Tract 2216.02",,,,2223,100,123,49,89,250,428,401,276,154,243,95,15,4.5,5.53,2.2,4,11.25,19.25,18.04,12.42,6.93,10.93,4.27,0.67
"06037221710","Census Tract 2217.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221710","Census Tract 2217.10",,,,2658,107,120,88,73,546,476,381,292,200,207,134,34,4.03,4.51,3.31,2.75,20.54,17.91,14.33,10.99,7.52,7.79,5.04,1.28
"06037221810","Census Tract 2218.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221810",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221810","Census Tract 2218.10",,,,2433,83,70,32,93,726,688,275,224,101,68,59,14,3.41,2.88,1.32,3.82,29.84,28.28,11.3,9.21,4.15,2.79,2.42,0.58
"06037221820","Census Tract 2218.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221820",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221820","Census Tract 2218.20",,,,2529,29,83,39,9,1413,512,74,76,146,89,16,43,1.15,3.28,1.54,0.36,55.87,20.25,2.93,3.01,5.77,3.52,0.63,1.7
"06037221900","Census Tract 2219, Los Angeles County, California","ca","140","00",,,,"06","037",,,"221900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037221900","Census Tract 2219",,,,4572,29,139,105,0,3212,437,111,92,130,135,105,77,0.63,3.04,2.3,0,70.25,9.56,2.43,2.01,2.84,2.95,2.3,1.68
"06037222001","Census Tract 2220.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222001","Census Tract 2220.01",,,,2837,86,109,141,54,212,569,455,470,314,196,154,77,3.03,3.84,4.97,1.9,7.47,20.06,16.04,16.57,11.07,6.91,5.43,2.71
"06037222002","Census Tract 2220.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222002","Census Tract 2220.02",,,,4719,220,321,349,257,622,598,643,610,469,417,128,85,4.66,6.8,7.4,5.45,13.18,12.67,13.63,12.93,9.94,8.84,2.71,1.8
"06037222100","Census Tract 2221, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222100","Census Tract 2221",,,,4086,374,159,153,159,492,680,546,556,322,430,205,10,9.15,3.89,3.74,3.89,12.04,16.64,13.36,13.61,7.88,10.52,5.02,0.24
"06037222200","Census Tract 2222, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222200","Census Tract 2222",,,,3642,109,83,196,42,649,688,465,566,508,235,101,0,2.99,2.28,5.38,1.15,17.82,18.89,12.77,15.54,13.95,6.45,2.77,0
"06037222500","Census Tract 2225, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222500","Census Tract 2225",,,,4194,183,194,500,169,454,797,719,500,292,260,107,19,4.36,4.63,11.92,4.03,10.82,19,17.14,11.92,6.96,6.2,2.55,0.45
"06037222600","Census Tract 2226, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222600","Census Tract 2226",,,,5268,124,239,131,173,1786,1204,390,367,455,272,87,40,2.35,4.54,2.49,3.28,33.9,22.85,7.4,6.97,8.64,5.16,1.65,0.76
"06037222700","Census Tract 2227, Los Angeles County, California","ca","140","00",,,,"06","037",,,"222700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037222700","Census Tract 2227",,,,4316,0,0,0,56,3932,241,45,11,31,0,0,0,0,0,0,1.3,91.1,5.58,1.04,0.25,0.72,0,0,0
"06037224010","Census Tract 2240.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224010","Census Tract 2240.10",,,,2974,120,53,143,41,411,752,422,272,241,369,114,36,4.03,1.78,4.81,1.38,13.82,25.29,14.19,9.15,8.1,12.41,3.83,1.21
"06037224020","Census Tract 2240.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224020",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224020","Census Tract 2240.20",,,,2816,309,176,297,153,374,417,398,313,327,46,6,0,10.97,6.25,10.55,5.43,13.28,14.81,14.13,11.12,11.61,1.63,0.21,0
"06037224200","Census Tract 2242, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224200","Census Tract 2242",,,,2174,70,126,144,174,238,275,358,399,199,85,89,17,3.22,5.8,6.62,8,10.95,12.65,16.47,18.35,9.15,3.91,4.09,0.78
"06037224310","Census Tract 2243.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224310",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224310","Census Tract 2243.10",,,,1779,3,70,131,97,235,303,177,371,198,86,41,67,0.17,3.93,7.36,5.45,13.21,17.03,9.95,20.85,11.13,4.83,2.3,3.77
"06037224320","Census Tract 2243.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224320",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224320","Census Tract 2243.20",,,,3593,160,385,173,53,325,798,429,512,230,271,116,141,4.45,10.72,4.81,1.48,9.05,22.21,11.94,14.25,6.4,7.54,3.23,3.92
"06037224410","Census Tract 2244.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224410","Census Tract 2244.10",,,,2783,145,157,38,93,844,502,263,219,163,189,0,170,5.21,5.64,1.37,3.34,30.33,18.04,9.45,7.87,5.86,6.79,0,6.11
"06037224420","Census Tract 2244.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224420","Census Tract 2244.20",,,,2168,40,38,164,48,390,269,316,349,347,160,37,10,1.85,1.75,7.56,2.21,17.99,12.41,14.58,16.1,16.01,7.38,1.71,0.46
"06037224600","Census Tract 2246, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224600","Census Tract 2246",,,,3078,163,181,204,132,348,498,334,534,383,166,73,62,5.3,5.88,6.63,4.29,11.31,16.18,10.85,17.35,12.44,5.39,2.37,2.01
"06037224701","Census Tract 2247.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224701","Census Tract 2247.01",,,,2463,15,0,0,14,1793,538,46,34,9,14,0,0,0.61,0,0,0.57,72.8,21.84,1.87,1.38,0.37,0.57,0,0
"06037224702","Census Tract 2247.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"224702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037224702","Census Tract 2247.02",,,,2508,0,0,0,28,2115,189,38,30,21,70,17,0,0,0,0,1.12,84.33,7.54,1.52,1.2,0.84,2.79,0.68,0
"06037226001","Census Tract 2260.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037226001","Census Tract 2260.01",,,,2027,102,189,136,83,243,432,222,323,185,30,71,11,5.03,9.32,6.71,4.09,11.99,21.31,10.95,15.93,9.13,1.48,3.5,0.54
"06037226002","Census Tract 2260.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037226002","Census Tract 2260.02",,,,1873,34,64,17,83,198,431,500,213,219,55,59,0,1.82,3.42,0.91,4.43,10.57,23.01,26.7,11.37,11.69,2.94,3.15,0
"06037226410","Census Tract 2264.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037226410","Census Tract 2264.10",,,,3561,216,379,315,256,442,488,604,293,248,183,92,45,6.07,10.64,8.85,7.19,12.41,13.7,16.96,8.23,6.96,5.14,2.58,1.26
"06037226420","Census Tract 2264.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037226420","Census Tract 2264.20",,,,5225,312,359,481,275,486,677,808,643,581,368,186,49,5.97,6.87,9.21,5.26,9.3,12.96,15.46,12.31,11.12,7.04,3.56,0.94
"06037226701","Census Tract 2267.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037226701","Census Tract 2267.01",,,,2518,184,170,205,99,277,435,300,360,253,174,34,27,7.31,6.75,8.14,3.93,11,17.28,11.91,14.3,10.05,6.91,1.35,1.07
"06037226702","Census Tract 2267.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"226702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037226702","Census Tract 2267.02",,,,3993,175,240,336,126,281,1299,370,478,429,172,79,8,4.38,6.01,8.41,3.16,7.04,32.53,9.27,11.97,10.74,4.31,1.98,0.2
"06037227010","Census Tract 2270.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"227010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037227010","Census Tract 2270.10",,,,4279,178,388,355,137,596,472,842,527,452,278,34,20,4.16,9.07,8.3,3.2,13.93,11.03,19.68,12.32,10.56,6.5,0.79,0.47
"06037227020","Census Tract 2270.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"227020",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037227020","Census Tract 2270.20",,,,3506,281,155,292,211,473,458,466,396,359,326,89,0,8.01,4.42,8.33,6.02,13.49,13.06,13.29,11.29,10.24,9.3,2.54,0
"06037228100","Census Tract 2281, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228100","Census Tract 2281",,,,4392,261,218,346,285,584,825,422,380,529,432,60,50,5.94,4.96,7.88,6.49,13.3,18.78,9.61,8.65,12.04,9.84,1.37,1.14
"06037228210","Census Tract 2282.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228210",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228210","Census Tract 2282.10",,,,3801,273,210,262,244,522,425,423,590,492,213,122,25,7.18,5.52,6.89,6.42,13.73,11.18,11.13,15.52,12.94,5.6,3.21,0.66
"06037228220","Census Tract 2282.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228220",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228220","Census Tract 2282.20",,,,4470,199,298,383,274,552,632,597,639,521,282,87,6,4.45,6.67,8.57,6.13,12.35,14.14,13.36,14.3,11.66,6.31,1.95,0.13
"06037228310","Census Tract 2283.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228310",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228310","Census Tract 2283.10",,,,4493,209,535,380,276,407,609,719,629,417,192,75,45,4.65,11.91,8.46,6.14,9.06,13.55,16,14,9.28,4.27,1.67,1
"06037228320","Census Tract 2283.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228320",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228320","Census Tract 2283.20",,,,3420,134,187,627,213,375,356,767,393,229,133,6,0,3.92,5.47,18.33,6.23,10.96,10.41,22.43,11.49,6.7,3.89,0.18,0
"06037228410","Census Tract 2284.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228410","Census Tract 2284.10",,,,3096,93,244,313,199,474,317,566,362,240,220,47,21,3,7.88,10.11,6.43,15.31,10.24,18.28,11.69,7.75,7.11,1.52,0.68
"06037228420","Census Tract 2284.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228420",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228420","Census Tract 2284.20",,,,2893,113,122,270,189,458,560,275,552,259,67,21,7,3.91,4.22,9.33,6.53,15.83,19.36,9.51,19.08,8.95,2.32,0.73,0.24
"06037228500","Census Tract 2285, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228500","Census Tract 2285",,,,4836,366,423,221,426,544,797,857,629,305,244,0,24,7.57,8.75,4.57,8.81,11.25,16.48,17.72,13.01,6.31,5.05,0,0.5
"06037228600","Census Tract 2286, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228600","Census Tract 2286",,,,4734,379,239,327,430,545,471,878,663,395,370,37,0,8.01,5.05,6.91,9.08,11.51,9.95,18.55,14.01,8.34,7.82,0.78,0
"06037228710","Census Tract 2287.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228710",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228710","Census Tract 2287.10",,,,4104,324,298,344,195,457,806,590,478,430,118,38,26,7.89,7.26,8.38,4.75,11.14,19.64,14.38,11.65,10.48,2.88,0.93,0.63
"06037228720","Census Tract 2287.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228720",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228720","Census Tract 2287.20",,,,4909,334,391,437,228,524,860,681,707,465,218,52,12,6.8,7.96,8.9,4.64,10.67,17.52,13.87,14.4,9.47,4.44,1.06,0.24
"06037228800","Census Tract 2288, Los Angeles County, California","ca","140","00",,,,"06","037",,,"228800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037228800","Census Tract 2288",,,,5375,387,440,376,415,806,738,618,801,579,81,85,49,7.2,8.19,7,7.72,15,13.73,11.5,14.9,10.77,1.51,1.58,0.91
